4691f89c3647902c431c95023f9663ef,7 April 2021  08:46 AM,7 April 2021  09:12 AM,25 хв 31 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
ce48e7a3b2c22cef0283d092cc0f0356,7 April 2021  08:46 AM,7 April 2021  09:08 AM,21 хв 55 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
61073f39426e71fc65514c2c793beb8f,7 April 2021  08:48 AM,7 April 2021  09:07 AM,18 хв 12 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
9dd6e144531d4461fac28beb889ffa15,7 April 2021  08:50 AM,7 April 2021  09:04 AM,14 хв 10 сек,"7,33","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,00","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,33"
d8e9e4489097ee331b85d3e1bbc75a01,7 April 2021  08:50 AM,7 April 2021  09:16 AM,26 хв 37 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
a5d9a7c21ae79b89d6b4de43e401eccb,7 April 2021  08:51 AM,7 April 2021  09:06 AM,15 хв 10 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
8cc1061f12319ef2d99135bc6722d70f,7 April 2021  08:51 AM,7 April 2021  09:10 AM,19 хв 44 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
b9b16d3948635263d1dc9adc69a17e86,7 April 2021  08:51 AM,7 April 2021  09:11 AM,20 хв 41 сек,"8,83","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,33"
c0b02e2a9c220f22e2748e226e01acc9,7 April 2021  08:52 AM,7 April 2021  09:06 AM,14 хв 40 сек,"8,33","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,33"
c6f27731775d5e147c4f9cf7473af2d6,7 April 2021  08:52 AM,7 April 2021  09:15 AM,22 хв 55 сек,"9,83","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,33"
a40d9e74995d3d7ed521e8e95e5b74d5,7 April 2021  08:54 AM,7 April 2021  09:08 AM,14 хв 46 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
